Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
15.552,5.23,17.78,8.46,15.48,-2.04
15.578,5.08,12.55,4.71,9.53,-2.04
15.612,5.08,12.55,6.71,13.22,-0.75
15.642,4.54,8.41,3.45,8.44,-0.75
15.665,4.54,8.41,5.99,15.86,-0.28
15.687,4.43,5.98,4.03,13.62,-0.28
15.717,4.43,5.98,6.61,15.35,1.21
15.741,3.88,3.95,5.97,12.69,1.21
15.773,3.88,3.95,6.78,17.28,1.08
15.797,3.71,3.16,6.47,16.02,1.08
15.827,3.71,3.16,7.44,18.68,1.3
15.851,3.3,2.94,7.65,17.22,1.3
15.883,3.3,2.94,6.89,19.82,1.6
15.907,3.22,3.58,7.26,19.82,1.6
15.939,3.22,3.58,5.84,19.0,2.78
15.962,3.56,5.42,6.86,20.38,2.78
15.994,3.56,5.42,5.11,20.06,2.11
16.016,3.75,8.6,7.92,22.29,2.11
16.047,3.75,8.6,6.35,21.45,2.0
16.073,4.21,14.64,11.68,26.48,2.0
16.105,4.21,14.64,8.3,19.81,-0.19
16.128,5.1,22.11,13.77,26.33,-0.19
16.157,5.1,22.11,11.68,13.24,-1.03
16.18,6.87,31.19,17.47,20.26,-1.03
16.213,6.87,31.19,12.36,11.25,-6.54
16.236,8.46,38.96,16.36,18.12,-6.54
16.267,8.46,38.96,16.02,6.96,-6.31
16.291,10.45,47.6,19.56,15.63,-6.31
16.324,10.45,47.6,16.24,3.25,-10.73
16.347,11.97,54.01,18.73,9.65,-10.73
16.38,11.97,54.01,18.92,0.08,-10.64
16.403,13.52,60.2,21.85,5.38,-10.64
16.435,13.52,60.2,18.6,-1.12,-12.87
16.458,14.29,64.18,21.52,0.84,-12.87
16.489,14.29,64.18,19.55,-1.57,-14.06
16.511,15.55,67.78,22.63,-0.28,-14.06
16.544,15.55,67.78,18.89,-0.85,-14.73
16.567,16.27,70.08,19.85,1.35,-14.73
16.598,16.27,70.08,18.97,-2.38,-15.26
16.622,16.06,71.56,19.93,-1.39,-15.26
16.657,16.06,71.56,18.62,-2.51,-16.25
16.68,14.45,71.54,19.18,-3.23,-16.25
16.711,14.45,71.54,19.39,-2.41,-16.62
16.733,12.62,71.34,18.43,-1.47,-16.62
16.768,12.62,71.34,19.91,-3.95,-16.96
16.794,11.28,71.17,19.5,-3.66,-16.96
16.822,11.28,71.17,20.2,-4.52,-16.98
16.846,11.4,71.04,20.21,-4.72,-16.98
16.878,11.4,71.04,20.05,-4.32,-15.94
16.902,12.43,70.26,19.85,-5.22,-15.94
16.933,12.43,70.26,19.54,-2.93,-15.59
16.955,13.22,68.32,18.98,-5.14,-15.59
16.986,13.22,68.32,18.79,0.85,-14.74
17.008,15.58,64.53,15.93,-1.37,-14.74
17.043,15.58,64.53,19.82,4.01,-12.05
17.065,14.83,59.04,16.01,0.39,-12.05
17.096,14.83,59.04,20.8,7.85,-8.71
17.118,11.19,50.93,15.13,3.97,-8.71
17.152,11.19,50.93,19.47,8.07,-7.6
17.174,9.08,44.05,14.38,4.65,-7.6
17.207,9.08,44.05,16.74,7.02,-2.8
17.231,5.38,35.2,11.78,0.17,-2.8
17.261,5.38,35.2,11.7,9.02,-3.08
17.285,3.52,27.53,7.23,1.01,-3.08
17.317,3.52,27.53,8.18,8.79,-1.46
17.341,1.64,19.55,4.47,-3.99,-1.46
17.372,1.64,19.55,4.91,12.15,-4.25
17.394,0.61,14.49,1.33,5.75,-4.25
17.426,0.61,14.49,3.3,13.97,-3.92
17.451,0.35,11.22,0.7,10.84,-3.92
17.482,0.35,11.22,1.91,14.78,-4.31
17.504,0.03,7.65,2.4,10.7,-4.31
17.536,0.03,7.65,2.39,18.03,-5.01
17.562,0.0,5.57,2.48,16.64,-5.01
17.593,0.0,5.57,3.05,20.09,-3.85
17.616,0.03,3.79,2.76,18.5,-3.85
17.648,0.03,3.79,4.5,22.58,-3.14
17.672,0.46,3.16,3.85,22.34,-3.14
17.703,0.46,3.16,6.33,23.81,-1.61
17.726,0.42,2.41,6.11,22.36,-1.61
17.758,0.42,2.41,6.66,22.77,-1.2
17.782,0.24,2.14,6.74,21.95,-1.2
17.812,0.24,2.14,5.7,23.32,-0.79
17.836,0.59,3.68,6.26,25.08,-0.79
17.869,0.59,3.68,5.55,23.0,-0.5
17.892,0.67,5.95,7.25,24.48,-0.5
17.923,0.67,5.95,6.07,24.36,0.39
17.947,0.85,10.53,10.3,28.66,0.39
17.979,0.85,10.53,7.65,21.54,1.58
18.002,1.05,15.5,12.03,25.08,1.58
18.035,1.05,15.5,9.59,19.75,0.76
18.057,1.83,23.03,15.09,26.96,0.76
18.088,1.83,23.03,12.4,16.04,0.95
18.112,2.72,29.57,15.88,23.66,0.95
18.144,2.72,29.57,14.88,12.84,-1.64
18.167,4.34,37.69,18.26,22.95,-1.64
18.2,4.34,37.69,17.98,6.36,-2.44
18.227,5.98,44.51,20.1,15.33,-2.44
18.255,5.98,44.51,19.72,0.38,-6.86
18.278,8.01,52.44,23.51,7.61,-6.86
18.31,8.01,52.44,21.28,-2.98,-6.64
18.332,9.47,57.84,23.69,2.08,-6.64
18.365,9.47,57.84,22.21,-4.83,-9.4
18.388,9.92,63.23,25.09,-0.66,-9.4
18.42,9.92,63.23,22.63,-7.61,-10.03
18.445,10.29,66.77,25.69,-6.44,-10.03
18.478,10.29,66.77,22.54,-7.14,-11.68
18.501,12.95,70.66,25.73,-5.54,-11.68
18.531,12.95,70.66,21.31,-7.25,-12.3
18.553,13.7,72.61,22.74,-6.19,-12.3
18.586,13.7,72.61,20.23,-7.36,-13.2
18.61,12.26,72.6,20.82,-8.02,-13.2
18.64,12.26,72.6,20.32,-7.47,-13.39
18.664,10.52,72.06,19.11,-6.63,-13.39
18.696,10.52,72.06,20.81,-9.58,-13.42
18.719,9.56,71.26,20.12,-9.85,-13.42
18.75,9.56,71.26,21.11,-9.6,-13.68
18.774,9.8,69.96,20.44,-10.71,-13.68
18.806,9.8,69.96,21.34,-10.03,-12.31
18.829,10.93,68.44,20.6,-11.42,-12.31
18.86,10.93,68.44,20.01,-9.18,-12.61
18.885,12.0,65.11,17.91,-11.53,-12.61
18.916,12.0,65.11,20.03,-7.49,-11.05
18.94,12.8,61.19,16.66,-9.04,-11.05
18.971,12.8,61.19,18.92,-4.56,-9.92
18.995,13.61,55.09,13.91,-7.56,-9.92
19.025,13.61,55.09,20.16,-3.26,-7.55
19.05,13.3,48.82,15.82,-7.73,-7.55
19.082,13.3,48.82,19.15,-5.51,-5.87
19.106,11.86,41.89,15.89,-13.32,-5.87
19.137,11.86,41.89,18.47,-4.81,-1.73
19.16,9.91,35.53,15.21,-11.64,-1.73
19.192,9.91,35.53,15.13,-0.87,-2.38
19.214,6.57,27.53,10.53,-6.62,-2.38
19.247,6.57,27.53,11.56,2.81,-0.72
19.271,3.13,21.1,7.94,-5.21,-0.72
19.302,3.13,21.1,7.59,9.86,-3.38
19.326,1.42,16.84,4.28,5.64,-3.38
19.356,1.42,16.84,5.87,11.54,-3.48
19.38,0.45,12.93,4.05,5.24,-3.48
19.412,0.45,12.93,3.83,13.74,-2.62
19.435,0.23,9.73,2.98,7.52,-2.62
19.467,0.23,9.73,2.57,15.95,-3.16
19.493,0.18,7.61,2.86,12.57,-3.16
19.522,0.18,7.61,0.72,15.98,-3.43
19.545,0.48,5.34,2.69,12.59,-3.43
